geo_event_id,name,lat,lng,address,notification_type,is_active,date_created,first_seen,last_seen,ros_value,last_acreage,first_radio_traffic_indicates_rate_of_spread,first_radio_traffic_indicates_structure_threat,first_radio_traffic_indicates_spotting,first_data.evacuation_orders,first_data.evacuation_warnings,first_data.evacuation_advisories,first_notification_type,first_data.acreage,alert_lag_mins,warning_to_order_mins,ros_to_evac_mins,had_evac_order,had_evac_warning,had_structure_threat,had_ros_report,ros_severity
24772,Dayton Fire,39.24542455833971,-119.580560309321,"400 block of Water Way, Dayton",silent,0,2024-07-06 01:19:02.574842,2024-07-06 01:45:19.957193+00:00,2024-07-06 08:38:29.124249+00:00,,3.0,,,,,,,,2024-07-06 02:30:10.461389+00:00,,,,0.0,0.0,0.0,0.0,
24773,Hamilton Fire,37.37602279448692,-121.80336551683423,"Kenny Ln & Garcal Dr, East Foothills",normal,0,2024-07-06 01:23:35.317135,2024-07-06 01:29:15.682251+00:00,2024-07-06 07:53:29.168155+00:00,,2.5,,,,,,,2024-07-06 01:29:15.682251+00:00,2024-07-06 01:32:39.088333+00:00,,,,0.0,0.0,0.0,0.0,
24774,Mojave Fire,34.33017,-117.267535,"17000 Block of Highway 173, Hesperia",normal,0,2024-07-06 01:26:09.510526,2024-07-06 01:26:09.533508+00:00,2024-07-06 08:08:29.047958+00:00,rapid,5.0,2024-07-06 01:26:09.533508+00:00,,,,,,2024-07-06 01:34:27.226554+00:00,2024-07-06 01:34:07.449873+00:00,,,,0.0,0.0,0.0,1.0,3.0
24775,Wright Fire,41.28338123658409,-123.72104952100337,"East of Bee Mountain, Pecwan",silent,0,2024-07-06 01:30:30.486643,2024-07-06 01:30:30.503985+00:00,2024-07-06 17:28:58.080144+00:00,slow,,2024-07-06 01:30:30.503985+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24779,Willow Fire,39.41173771807843,-121.4975992283938,"Tommy's Pl near Mackintosh Ave, Palermo",normal,0,2024-07-06 02:10:11.495528,2024-07-06 02:19:02.367287+00:00,2024-07-06 08:53:29.059144+00:00,moderate,2.0,2024-07-06 02:23:27.398767+00:00,,2024-07-06 02:23:27.398767+00:00,,,,2024-07-06 02:19:02.367287+00:00,2024-07-06 02:19:02.367287+00:00,,,,0.0,0.0,0.0,1.0,2.0
24782,Kanaka Fire,37.85191849406425,-120.36332096419054,"Area of Kanaka Dr & Jacksonville Rd, 7 miles south of Jamestown",silent,0,2024-07-06 02:43:45.772447,2024-07-06 02:44:39.775378+00:00,2024-07-06 09:08:29.178258+00:00,,1.5,,,,,,,,2024-07-06 02:46:36.644087+00:00,,,,0.0,0.0,0.0,0.0,
24783,Three Fire,40.91805890243336,-123.76259987360056,"2000 Block of Old Three Creeks Road,  Just West of Berry Summit parking lot.",silent,0,2024-07-06 02:49:07.390276,2024-07-06 03:31:39.305418+00:00,2024-07-07 10:16:32.389382+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24787,Golden Fire,34.082765640688265,-118.22901668372243,"S/B I-5 near 110 Fwy, Los Angeles",silent,0,2024-07-06 03:31:43.735891,2024-07-06 03:31:52.950655+00:00,2024-07-06 09:23:10.082803+00:00,,0.75,,,,,,,,2024-07-06 03:31:52.950655+00:00,,,,0.0,0.0,0.0,0.0,
24791,Lake Fire,36.320204,-118.0270793,"US-395 & Lake St, Cartago, CA",silent,0,2024-07-06 04:07:36.705619,2024-07-06 15:34:08.125932+00:00,2024-07-06 19:38:29.151648+00:00,,0.17,,,,,,,,2024-07-06 15:34:08.125932+00:00,,,,0.0,0.0,0.0,0.0,
24794,Drayton Fire,34.6010868,-117.1431888,"Drayton Ave & Johnson Rd, north of Apple Valley",silent,0,2024-07-06 05:28:21.792659,2024-07-06 06:27:16.344978+00:00,2024-07-06 12:38:29.007710+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24799,Willow Fire,34.431996096175425,-117.30458271776544,"3rd Ave & Willow St, Hesperia",silent,0,2024-07-06 05:45:47.856813,2024-07-06 05:45:47.876775+00:00,2024-07-06 12:38:29.078347+00:00,moderate,15.0,2024-07-06 05:45:47.876775+00:00,,,,,,,2024-07-06 06:25:37.040456+00:00,,,,0.0,0.0,0.0,1.0,2.0
24803,Heaton Fire,37.9902996,-121.8553982,"4000 block Heaton Ct, Antioch",normal,0,2024-07-06 07:40:51.423211,2024-07-06 07:40:51.440674+00:00,2024-07-06 12:08:29.273238+00:00,moderate,6.0,2024-07-06 07:40:51.440674+00:00,,,,,,,2024-07-06 08:08:23.815976+00:00,,,,0.0,0.0,0.0,1.0,2.0
24809,Dyer Fire,38.7361305,-121.3925679,"Dyer Ln & Watt Ave, N/E of Elverta",silent,0,2024-07-06 09:27:49.490991,2024-07-06 09:27:49.509777+00:00,2024-07-06 15:53:29.034145+00:00,moderate,,2024-07-06 09:27:49.509777+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0
24811,James Donlon Fire,37.9857328,-121.8493666,"Pintail Dr & James Donlon Blvd, Antioch",silent,0,2024-07-06 10:19:44.139519,2024-07-06 10:19:44.159609+00:00,2024-07-06 16:38:29.095170+00:00,slow,2.0,2024-07-06 10:19:44.159609+00:00,,,,,,,2024-07-06 10:20:50.946331+00:00,,,,0.0,0.0,0.0,1.0,1.0
24812,Chimney Fire,36.0157506267377,-118.82768628834884,"Reservation Rd & Chimney Rd, near Tule River Reservation",silent,0,2024-07-06 10:23:57.780282,2024-07-06 10:27:30.562040+00:00,2024-07-06 16:38:29.164180+00:00,,0.25,,,,,,,,2024-07-06 10:27:55.828828+00:00,,,,0.0,0.0,0.0,0.0,
24813,Eagle Fire,39.744927199416395,-120.64029423537966,"Area of Gold Lake Rd, ~1.5 miles S/W of Graeagle",silent,0,2024-07-06 11:19:27.753126,2024-07-06 12:47:57.290491+00:00,2024-07-06 21:48:13.801346+00:00,,0.3,,,,,,,,2024-07-06 13:02:17.235510+00:00,,,,0.0,0.0,0.0,0.0,
24814,Rocky Fire,38.172729273437426,-120.59091444357172,"Old Gulch Rd & Rocky Rd, Calaveritas",normal,0,2024-07-06 11:55:42.882164,2024-07-06 12:02:16.077736+00:00,2024-07-06 20:53:29.172810+00:00,slow,4.0,2024-07-06 12:03:06.902034+00:00,,,,,,2024-07-06 12:10:17.960521+00:00,2024-07-06 12:03:06.528840+00:00,,,,0.0,0.0,0.0,1.0,1.0
24815,Weeds Fire,39.45865205951311,-121.0502177500774,"16600 block Hwy 49, Camptonville",silent,0,2024-07-06 12:43:38.585463,2024-07-06 12:43:38.605025+00:00,2024-07-06 21:48:20.338750+00:00,slow,,2024-07-06 12:43:38.605025+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24817,Jumper Fire,37.90359454511891,-120.40823295909512,"Old Jacksonville Rd and Jumper Mine Rd, Jamestown, CA",silent,0,2024-07-06 13:27:16.108681,2024-07-06 13:27:16.130047+00:00,2024-07-06 19:38:29.258937+00:00,slow,,2024-07-06 13:27:16.130047+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24819,Winton Fire,34.500792729303626,-118.62632987730504,"SB Interstate 5, north of Lake Hughes Road, Castaic, CA",silent,0,2024-07-06 13:56:15.893763,2024-07-06 14:22:50.390322+00:00,2024-07-06 20:38:29.099964+00:00,,1.0,,,,,,,,2024-07-06 14:22:50.390322+00:00,,,,0.0,0.0,0.0,0.0,
24829,Vegetation Fire,34.1721449,-118.475352,"5600 block of Woodley Ave, Van Nuys, CA",silent,0,2024-07-06 16:56:13.984099,2024-07-07 05:57:21.290779+00:00,2024-07-07 05:57:21.290779+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24836,Payton Fire,40.41779,-122.36386,"Payton Lane cross of Cambridge Road, Anderson",silent,0,2024-07-06 17:35:59.130702,2024-07-06 17:37:28.467070+00:00,2024-07-09 13:07:47.837337+00:00,moderate,1.1,2024-07-06 17:46:24.816505+00:00,,,,,,,2024-07-06 17:46:24.468585+00:00,,,,0.0,0.0,0.0,1.0,2.0
24837,Kangaroo Fire,41.914554911369635,-123.20776892806292,Kangaroo Mountain north of Seiad Valley,silent,0,2024-07-06 17:45:49.542286,2024-07-07 02:17:17.469912+00:00,2024-07-07 02:20:21.529796+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24838,Toll Fire,38.19878329930549,-120.71003050000002,"Tollbridge Rd and Hwy 12, San Andreas, CA",silent,0,2024-07-06 17:47:53.318166,2024-07-06 17:49:55.734153+00:00,2024-07-06 21:48:34.902457+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24843,Metz Fire,36.326592,-121.184659,"40700
 block Metz Road, Greenfield",silent,0,2024-07-06 18:17:19.703079,2024-07-06 18:17:41.106446+00:00,2024-07-07 00:38:29.231532+00:00,,0.5,,,,,,,,2024-07-06 18:17:41.106446+00:00,,,,0.0,0.0,0.0,0.0,
24845,Pocket Fire,38.763778,-122.904803,"23000 Block of Pocket Ranch Road, Geyserville",normal,0,2024-07-06 18:21:24.159379,2024-07-06 18:24:23.437110+00:00,2024-07-07 05:23:29.142589+00:00,moderate,12.5,2024-07-06 18:40:11.396877+00:00,,,,,,2024-07-06 18:24:49.383638+00:00,2024-07-06 18:40:10.952737+00:00,,,,0.0,0.0,0.0,1.0,2.0
24851,Olga Fire,34.37449,-118.51143,"Near Valle Del Oro & Grape Lily Circle, Newhall",normal,0,2024-07-06 18:52:31.596614,2024-07-06 19:08:03.491525+00:00,2024-07-07 01:38:29.102152+00:00,,,,2024-07-06 19:08:03.491525+00:00,,,,,,,,,,0.0,0.0,1.0,0.0,
24854,Santa Ana Fire,33.86547337399091,-117.7267906578063,"In the Area of Santa Ana Canyon Rd, Anaheim",silent,0,2024-07-06 19:32:35.750885,2024-07-06 19:34:23.240850+00:00,2024-07-07 02:38:29.125831+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24856,Dawson Fire,37.64838499999827,-120.49222399999996,"Yosemite Boulevard (Hwy 132) & Lake Rd, La Grange, CA",normal,0,2024-07-06 19:41:14.035897,2024-07-06 19:46:39.531315+00:00,2024-07-07 02:23:29.176036+00:00,moderate,4.0,2024-07-06 19:46:39.732835+00:00,,,,,,2024-07-06 20:05:48.844526+00:00,2024-07-06 19:46:39.531315+00:00,,,,0.0,0.0,0.0,1.0,2.0
24857,Wiley Fire,34.47229450782483,-118.42153774136771,"Burton Way × Vasquez Canyon Rd, Canyon Country",normal,0,2024-07-06 19:44:03.773025,2024-07-06 19:48:55.887680+00:00,2024-07-07 02:23:29.246037+00:00,slow,3.6,2024-07-06 19:54:21.092928+00:00,,,,,,2024-07-06 19:48:55.887680+00:00,2024-07-06 19:54:20.782955+00:00,,,,0.0,0.0,0.0,1.0,1.0
24860,Houghton Fire,39.20771420800483,-121.23908761462266,"Near Hwy 20 & Houghton Ranch Road, Penn Valley",silent,0,2024-07-06 20:07:57.624458,2024-07-06 20:13:06.635507+00:00,2024-07-07 01:26:38.752189+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24865,Cougar Fire,41.7775,-123.375,"Elk Creek Road, Happy Camp",silent,0,2024-07-06 20:16:08.808575,2024-07-06 21:45:08.907741+00:00,2024-07-09 02:14:22.725834+00:00,,0.25,,,,,,,2024-07-09 02:11:09.749279+00:00,2024-07-06 21:45:08.907741+00:00,,,,0.0,0.0,0.0,0.0,
24867,Clear  Fire,40.5158611,-122.3858611,"2000 block of Glengary Drive, Redding",normal,0,2024-07-06 20:28:11.256163,2024-07-06 20:31:48.066159+00:00,2024-07-07 03:23:29.113283+00:00,moderate,6.0,2024-07-06 20:46:41.790761+00:00,,,,,,2024-07-06 20:42:16.496142+00:00,2024-07-06 20:46:40.126882+00:00,,,,0.0,0.0,0.0,1.0,2.0
24870,Court Fire,40.40859654356092,-120.6408760022182,"Grove St., Susanville",silent,0,2024-07-06 20:36:40.762775,2024-07-06 20:39:04.914394+00:00,2024-07-07 02:38:29.202121+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24872,Rodeo Fire,41.072078227839654,-123.69009901521198,"River bar below the Hoopa Rodeo Grounds, Hoopa",silent,0,2024-07-06 20:51:37.634057,2024-07-07 02:53:29.151758+00:00,2024-07-07 02:53:29.151758+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24874,Vegetation Fire,34.1953232,-118.9102428,"1100 block of Arroyo View St, Thousand Oaks, CA",normal,0,2024-07-06 21:08:59.188349,2024-07-06 21:15:23.548866+00:00,2024-07-06 21:33:26.543430+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24875,View Fire,34.19655080660313,-118.90747099684916,"Arroyo View Street, Thousand Oaks",normal,0,2024-07-06 21:09:35.475153,2024-07-06 21:10:52.622333+00:00,2024-07-07 07:38:29.093964+00:00,,14.0,,,,,,,,2024-07-06 21:41:29.733665+00:00,,,,0.0,0.0,0.0,0.0,
24878,Pay Fire,38.7196644283531,-120.76887243140207,"Paydirt Dr near Denim Ct, Placerville",normal,0,2024-07-06 21:16:35.378307,2024-07-06 21:24:25.225828+00:00,2024-07-11 13:27:30.640006+00:00,moderate,77.5,2024-07-06 21:24:25.468096+00:00,,,2024-07-06 22:10:57.764922+00:00,2024-07-06 22:21:49.581659+00:00,,,2024-07-06 21:24:25.225828+00:00,46.54231823333334,-10.863612283333334,46.53828043333333,1.0,1.0,0.0,1.0,2.0
24879,Vegetation Fire,34.60207,-117.542806,"Mountain View Road × El Mirage Rd, Adelanto",silent,0,2024-07-06 21:18:16.834768,2024-07-06 21:18:16.853855+00:00,2024-07-07 01:25:59.493189+00:00,slow,,2024-07-06 21:18:16.853855+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24887,Cahuilla Fire,34.5441153,-117.1302272,"24500 block Cahuilla Rd, Apple Valley",normal,0,2024-07-06 21:57:38.357698,2024-07-06 21:57:38.377967+00:00,2024-07-07 07:04:23.165556+00:00,slow,75.0,2024-07-06 21:57:38.377967+00:00,,,,,,2024-07-06 22:08:40.355393+00:00,2024-07-06 22:36:16.680071+00:00,,,,0.0,0.0,0.0,1.0,1.0
24889,Vegetation Fire,39.56469236579241,-119.48346651661576,"Off of I-80 near USA Parkway, Sparks",silent,0,2024-07-06 22:07:43.852557,2024-07-06 22:29:00.569459+00:00,2024-07-07 04:38:29.163553+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24891,Lucerne Fire,34.466376501506616,-117.04839433820392,"Highway 18 & High Rd, Lucerne Valley",normal,0,2024-07-06 22:24:08.998276,2024-07-06 22:24:09.027785+00:00,2024-07-09 10:39:03.426628+00:00,moderate,419.0,2024-07-06 22:24:09.027785+00:00,,,,,,2024-07-06 22:35:41.867762+00:00,2024-07-06 22:35:24.709718+00:00,,,,0.0,0.0,0.0,1.0,2.0
24893,Vegetation Fire,38.291177153161954,-121.5602802951294,"12800 block of River Road, Courtland, CA",silent,0,2024-07-06 22:28:11.101171,2024-07-06 22:30:40.213600+00:00,2024-07-07 02:53:29.236657+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24899,Veronica Fire,34.77578,-118.58979,"Near Hwy 138 & Three Points Rd, West of Lancaster",normal,0,2024-07-06 22:53:16.719215,2024-07-06 22:53:16.734995+00:00,2024-07-07 05:23:29.221942+00:00,moderate,1.0,2024-07-06 22:53:16.734995+00:00,2024-07-06 22:53:16.734995+00:00,,,,,,2024-07-06 23:07:28.242858+00:00,,,,0.0,0.0,1.0,1.0,2.0
24901,Stewart Fire,33.37456672940719,-117.15325546159757,"900 block of Stewart Crest Road, Fallbrook",normal,0,2024-07-06 22:59:24.590210,2024-07-06 23:04:28.065828+00:00,2024-07-07 08:52:32.741382+00:00,moderate,1.5,2024-07-06 23:04:28.065828+00:00,,,,,,2024-07-06 23:26:54.882740+00:00,2024-07-06 23:28:43.591340+00:00,,,,0.0,0.0,0.0,1.0,2.0
24904,Vegetation Fire,37.693766,-122.056973,"I-580 × Grove Way, Castro Valley",silent,0,2024-07-06 23:05:16.642746,2024-07-07 04:47:24.616757+00:00,2024-07-07 04:47:24.616757+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24907,Granite Fire,37.713198762805675,-120.32547158505764,"Narciso Way and Hwy 132, Coulterville, CA",normal,0,2024-07-06 23:32:31.137971,2024-07-06 23:33:42.399514+00:00,2024-07-08 17:16:31.101868+00:00,rapid,55.0,2024-07-06 23:36:30.396198+00:00,2024-07-06 23:46:01.199306+00:00,,2024-07-07 00:47:45.919009+00:00,2024-07-07 01:39:11.939468+00:00,,2024-07-06 23:33:42.399514+00:00,2024-07-06 23:46:00.982916+00:00,74.05865825,-51.43367431666666,71.25871351666666,1.0,1.0,1.0,1.0,3.0
24909,Fox Fire,38.184685,-115.007157,West Side of the 318,silent,0,2024-07-06 23:48:55.927262,2024-07-06 23:53:51.480058+00:00,2024-07-07 00:35:48.666188+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24910,Grove Fire,39.643717,-121.456775,"Near the 100 Block of He Le Ve Road, Berry Creek",silent,0,2024-07-06 23:49:45.147418,2024-07-07 05:19:53.706080+00:00,2024-07-07 05:19:53.706080+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24913,Top Fire,33.96254514176128,-117.30558643534955,"20000 Block of Hill Top Drive, Riverside",normal,0,2024-07-06 23:51:30.243489,2024-07-06 23:52:03.693024+00:00,2024-07-07 13:07:32.758029+00:00,,48.5,,,,,,,,2024-07-07 00:00:32.398295+00:00,,,,0.0,0.0,0.0,0.0,
24914,Lord Fire,40.93009,-123.855759,"17400 Block of Trinity Highway/Snow Camp Road, West of Willow Creek",silent,0,2024-07-06 23:55:20.199256,2024-07-07 02:00:16.125632+00:00,2024-07-07 17:40:50.294507+00:00,,4.01,,,,,,,,2024-07-07 17:40:50.294507+00:00,,,,0.0,0.0,0.0,0.0,
24915,Bella Fire,40.6356667,-122.2493611,"21000 block of California Highway 299 - cross of Deschutes , Bella Vista",normal,0,2024-07-06 23:59:59.645915,2024-07-06 23:59:59.663816+00:00,2024-07-07 06:38:29.122799+00:00,moderate,3.0,2024-07-06 23:59:59.663816+00:00,2024-07-07 00:04:04.905804+00:00,,,,,2024-07-07 00:00:43.324700+00:00,2024-07-07 00:12:04.305516+00:00,,,,0.0,0.0,1.0,1.0,2.0
24919,Sullivan Fire,37.239054448903104,-121.12821457865049,"Blue Hill Grade & Sullivan Rd, west of Gustine",silent,0,2024-07-07 00:19:28.147163,2024-07-07 06:23:29.170509+00:00,2024-07-07 06:23:29.170509+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24920,Name Fire,39.873323,-121.664121,"15400 Block of Nameco Road, Forest Ranch",silent,0,2024-07-07 00:20:48.607901,2024-07-07 05:20:09.802649+00:00,2024-07-07 05:20:09.802649+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24925,Vegetation Fire,37.2328313,-121.8119537,"La Colina Park, San Jose",silent,0,2024-07-07 00:43:57.394246,2024-07-07 00:52:37.816349+00:00,2024-07-07 06:53:29.060308+00:00,,1.0,,,,,,,,2024-07-07 00:52:37.816349+00:00,,,,0.0,0.0,0.0,0.0,
24927,Meiss Fire,38.47017856151359,-121.10127476246214,"Hwy 16 east of Murieta Pkwy, Rancho Murieta",silent,0,2024-07-07 00:52:02.933775,2024-07-07 00:52:02.954861+00:00,2024-07-07 07:08:29.192428+00:00,slow,,2024-07-07 00:52:02.954861+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24933,Horse Fire,36.88791653557533,-119.69095825895172,"E International Ave & Horseshoe Bend Ave, north of Clovis",silent,0,2024-07-07 01:45:28.020907,2024-07-07 01:58:23.679567+00:00,2024-07-07 06:08:29.180712+00:00,,2.0,,,,,,,,2024-07-07 01:58:23.679567+00:00,,,,0.0,0.0,0.0,0.0,
24935,FA Sherman Fire,40.930333,-115.685,,silent,0,2024-07-07 02:10:49.548324,2024-07-07 02:26:55.199672+00:00,2024-07-07 02:37:48.133955+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24936,Speed Fire,40.45526844099248,-122.3117147755802,"2nd Street, Anderson",silent,0,2024-07-07 02:26:47.503357,2024-07-07 02:26:47.519456+00:00,2024-07-07 10:10:55.291571+00:00,slow,0.25,2024-07-07 02:26:47.519456+00:00,,,,,,,2024-07-07 02:27:11.440523+00:00,,,,0.0,0.0,0.0,1.0,1.0
24940,Dam Fire,34.150842196954585,-117.77413682211257,"San Dimas Canyon Rd north of Golden Hills Rd, San Dimas",normal,0,2024-07-07 03:00:30.336306,2024-07-07 03:00:30.355750+00:00,2024-07-07 10:22:32.746487+00:00,slow,,2024-07-07 03:00:30.355750+00:00,,,,,,2024-07-07 03:13:01.687426+00:00,,,,,0.0,0.0,0.0,1.0,1.0
24943,California Fire,38.01637843428648,-121.88493389288004,"300 block California Ave, Pittsburg",silent,0,2024-07-07 03:37:30.920233,2024-07-07 03:37:45.206520+00:00,2024-07-07 10:10:07.363372+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24947,Copper Fire,33.824338630561265,-117.50293718650464,"Area of Cajalco Rd & Eagle Canyon Rd, Corona",silent,0,2024-07-07 04:04:12.248692,2024-07-07 04:04:12.266182+00:00,2024-07-07 10:22:32.816299+00:00,slow,,2024-07-07 04:04:12.266182+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24948,Vegetation Fire,39.507587,-119.896669,"7800 block of White Fir Street, Reno",silent,0,2024-07-07 04:29:33.404663,2024-07-07 04:29:33.422831+00:00,2024-07-07 08:03:21.448212+00:00,moderate,,2024-07-07 04:29:33.422831+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0
24949,Terrace Fire,34.11633243629446,-117.34139652428752,"800 block N Terrace Rd, San Bernardino",silent,0,2024-07-07 04:37:31.235731,2024-07-07 10:37:33.008589+00:00,2024-07-07 10:37:33.008589+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24951,Dino Fire,37.066593963222054,-121.21922037300928,"W/B Hwy 152 near Dinosaur Point Rd, Pacheco Pass",silent,0,2024-07-07 04:47:07.246117,2024-07-07 04:47:07.264840+00:00,2024-07-07 10:22:32.881667+00:00,slow,,2024-07-07 04:47:07.264840+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24952,Blue Water Fire,34.17718673436515,-114.26038001492984,"Parker Dam Rd, Bluewater",normal,0,2024-07-07 04:50:58.012269,2024-07-07 04:53:35.748613+00:00,2024-07-08 08:55:29.173507+00:00,,150.0,,,,,,,2024-07-07 04:53:35.748613+00:00,2024-07-07 05:40:44.261092+00:00,,,,0.0,0.0,0.0,0.0,
24953,Archer Fire,34.29791773793991,-118.59423210678548,"3 miles up Browns Canyon Rd, Browns Canyon",silent,0,2024-07-07 05:57:11.332886,2024-07-07 05:57:11.353235+00:00,2024-07-07 09:17:21.871298+00:00,slow,,2024-07-07 05:57:11.353235+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24955,Iris Fire,33.89071301681951,-117.200106,"26500 Bonita Heights Dr, Moreno Valley",silent,0,2024-07-07 06:09:13.374594,2024-07-07 11:35:34.607748+00:00,2024-07-07 11:35:34.607748+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24957,Adobe Fire,38.946562,-122.890348,"7500 Block of Adobe Creek Road, Kelseyville",normal,0,2024-07-07 06:38:34.477180,2024-07-07 06:45:10.572028+00:00,2024-07-07 13:07:32.869093+00:00,moderate,0.96,2024-07-07 06:50:42.492417+00:00,,,,,,2024-07-07 06:45:10.572028+00:00,2024-07-07 06:50:42.081734+00:00,,,,0.0,0.0,0.0,1.0,2.0
24958,Eucalyptus Fire,34.455842116491496,-117.39965927116512,"US-395 & Eucalyptus St, Victorville",silent,0,2024-07-07 06:56:26.790972,2024-07-07 06:56:26.808024+00:00,2024-07-07 11:35:17.185663+00:00,slow,,2024-07-07 06:56:26.808024+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24959,Baker Fire,35.26840716471223,-116.0750277331921,"Hwy 127 & Sheridan Ave, Baker",silent,0,2024-07-07 07:23:01.536221,2024-07-07 07:23:11.689540+00:00,2024-07-07 21:05:46.856282+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24960,Cortez Fire,37.28684893387846,-120.31183213723396,"Cortez Ave & E Childs Ave, Planada",silent,0,2024-07-07 07:36:40.405542,2024-07-07 07:45:55.992808+00:00,2024-07-07 11:52:32.810757+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24961,Provo Fire,38.011818055568,-120.21827988025365,"21400 block Mount Provo Rd, south of Twain Harte",silent,0,2024-07-07 07:59:21.732552,2024-07-07 07:59:21.749301+00:00,2024-07-07 14:37:32.890773+00:00,slow,,2024-07-07 07:59:21.749301+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24963,Vista Fire,34.40762806917718,-117.76503913074863,"Big Pines Hwy, Mile Marker 7, Angeles NF",silent,0,2024-07-07 09:01:47.122009,2024-07-07 09:01:47.140778+00:00,2024-07-07 17:50:40.836710+00:00,slow,,2024-07-07 09:01:47.140778+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24965,Alvarado Fire,35.95230760230713,-120.862847,"66800 block Sargents Rd, south of San Ardo",silent,0,2024-07-07 09:36:15.986587,2024-07-07 09:36:16.013235+00:00,2024-07-07 16:07:32.902229+00:00,slow,,2024-07-07 09:36:16.013235+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24966,Base Fire,38.7516132,-121.4326352,"Baseline Rd & Country Acres Ln, N/E of Elverta",silent,0,2024-07-07 09:58:45.834075,2024-07-07 10:11:58.724434+00:00,2024-07-07 21:05:09.122399+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24967,Pine Fire,38.72897511199085,-121.3479574306811,"PFE Rd & Pinehurst Dr, Roseville",silent,0,2024-07-07 10:14:01.705153,2024-07-07 10:14:01.724941+00:00,2024-07-07 16:37:32.852748+00:00,slow,,2024-07-07 10:14:01.724941+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
24968,Dyer Fire,38.730655181528455,-121.3971348631762,"Dyer Ln & Watt Ave, N/E of Elverta",silent,0,2024-07-07 10:20:02.623403,2024-07-07 14:22:32.849922+00:00,2024-07-07 14:22:32.849922+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
24969,Manzanita Fire,34.380015142567885,-117.60393152895702,"Hwy 2 & Scrub Oak Dr, Wrightwood",normal,0,2024-07-07 10:37:41.018167,2024-07-07 10:37:41.039717+00:00,2024-07-07 18:40:05.127823+00:00,moderate,,2024-07-07 11:05:20.257587+00:00,,,,,,2024-07-07 10:43:32.521042+00:00,,,,,0.0,0.0,0.0,1.0,2.0
24975,Vegetation Fire,34.8489678,-118.3177415,"Holiday Ave & 105th St W, near Willow Springs, CA",silent,0,2024-07-07 16:21:44.633948,2024-07-07 16:58:20.746971+00:00,2024-07-07 23:12:06.698220+00:00,,2.0,,,,,,,,2024-07-07 16:58:20.746971+00:00,,,,0.0,0.0,0.0,0.0,
24982,Vista Fire,34.29275055741998,-117.60684050881272,"West of Lytle Creek Rd near Stockton Flats, Lytle Creek",normal,0,2024-07-07 17:09:16.378721,2024-07-07 17:12:19.630074+00:00,2024-08-08 06:49:28.943559+00:00,moderate,2936.0,2024-07-07 17:33:56.335625+00:00,2024-07-14 03:03:42.344138+00:00,,2024-07-07 22:26:28.170755+00:00,,,2024-07-07 17:55:23.327117+00:00,2024-07-07 17:21:00.751874+00:00,314.1423446833333,,292.5305855,1.0,0.0,1.0,1.0,2.0
